,dataset,sequence,delentropy,blur,brightness distance,t1,t2,t3,r1,r2,r3
16,euroc,MH_03_medium,0.17845838262708705,,,-0.08973665399570586,-0.056884899008797556,-0.02175878878417881,-0.0020545184047844225,0.004283541182541987,0.004425448617723806
17,euroc,V1_01_easy,0.053907594689577835,,,0.00727416405647446,0.003908571346453753,0.0008851775829780243,0.021573657817309234,-0.0020244292114971448,-1.4211874611674442e-06
18,euroc,V1_01_easy,0.10984153465669409,,,-0.02148304680110934,-0.014327119518345345,0.0004002391733648859,0.00015977836857494938,0.0006860704077462569,0.007940104748857427
19,euroc,V2_02_medium,0.10728765144159128,,,-0.011619618036006836,-0.06511871567224078,-0.0011647605446530333,-0.0037846193667926535,0.007266314035213019,0.017082471722600388
20,euroc,V1_03_difficult,0.03203067626815017,,,0.031032371853726013,-0.013787254524977621,-0.014181335463695759,-0.04702515303213384,-0.004952441729194752,0.0024337351289033604
21,euroc,MH_04_difficult,0.19303967928008062,,,0.017279443320011897,-0.041736011686635426,-0.00953329349911715,-0.002761247431000273,0.00627363844546122,0.0018789297897029895
22,euroc,MH_05_difficult,0.10746054153891488,,,-0.02854881561227259,0.02457066121898455,0.010848559208591188,0.01939860789033151,0.001992399567991286,0.007527683648601632
23,euroc,MH_03_medium,0.16648098881909756,,,-0.12592889857961104,-0.017683155851930265,-0.019975554855195417,0.032060434694501413,-0.018562786607142917,-0.0056864859336960075
24,euroc,MH_04_difficult,0.08917660614108107,,,0.03235416136357656,0.0073893006670678685,-0.017745750588954216,-8.247948291159557e-05,-0.007641717477395859,-0.017926258633730586
25,euroc,MH_03_medium,0.1533487873062448,,,-0.0007487719312112374,0.009221219223268079,0.00010837259625517142,0.0011358622492631887,0.00017458735325484134,-2.252391080898888e-05
26,euroc,V1_01_easy,0.07336802670360548,,,0.001756402518793496,-0.00607753723469117,-0.0015422558413540068,-0.006241829583978878,0.0038650994256039404,-0.0004712710382835184
27,euroc,V2_02_medium,0.056633704060811904,,,-8.117653195048278e-05,0.009024101421938527,0.0011509829047615396,0.0012325034965177594,-0.0025708238691057165,0.008599500015125558
28,euroc,MH_05_difficult,0.2868413778162763,,,-0.08272804555101437,0.055336137943264904,0.023525452254901845,0.0006688434212874221,-0.011119730782318316,0.015924092887653254
29,euroc,V2_03_difficult,0.07194705398099956,,,0.01271279983861185,-0.040717631853163676,0.0021123021311815994,-0.0009791904722069554,-0.007927350718244198,0.007450883058415127
30,euroc,V1_01_easy,0.06741757911016116,,,-0.019527092909549015,-0.02807458242829887,0.006061200082865146,0.013202437793704235,-0.0004917860379666093,-0.014281187433786136
31,euroc,MH_04_difficult,0.0803727697420399,,,-0.051503749005309525,-0.035867025727503665,0.015667131598248885,-0.0015882863818617603,0.0009764807653889894,-0.004193010169733554
32,euroc,V1_03_difficult,0.027417316487592863,,,-0.0033007047474848533,0.016858058699484684,-0.0160251410876684,0.004507463272945218,0.008401044668066902,-0.010472084207229993
33,euroc,MH_05_difficult,0.17267478593169355,,,0.0061325044306071086,0.06378705708906662,-0.00962920132140805,0.019322525631442194,-0.00047447492105207013,-0.004601719686977384
34,euroc,MH_03_medium,0.08566632593789668,,,0.09055615287590715,-0.054740018281966306,-0.02377977630613166,-0.03282825974766851,-0.013330404299885482,0.020191839884732176
35,euroc,MH_05_difficult,0.10160374588200108,,,0.00020564681426630862,0.008303957300588211,-0.0011791787194586985,-0.0010998141480543437,-0.002225920881123992,-0.00636371133921151
36,euroc,V2_03_difficult,0.021670522548534788,,,-0.0013329753376589344,0.02157199562114532,-0.04024376816658701,0.01886197481966261,0.08255694304371276,-0.01423315702463318
37,euroc,MH_01_easy,0.13546889661937297,,,-0.0045036416105648505,0.00964014434577274,-0.0014418413240562377,-0.0037368805456585957,-0.005578690365390895,0.005084498866380897
38,euroc,V1_03_difficult,0.022949264862544172,,,0.037119242060329474,0.03245812404834964,-0.010682882057847573,-0.017844953591218255,0.00847064404370099,-0.0032975272953748107
39,euroc,V2_02_medium,0.09076285082443321,,,-0.022594762359207543,-0.01319366366236642,0.016875454180507544,0.014179312455591855,-0.003841328058187613,-0.010424217968253451
40,euroc,MH_02_easy,0.14854312200653133,,,-0.0005789575204592404,0.00939409321470948,0.00020337753160510624,0.0014517365190642724,-0.005949174011836676,-0.002520763996880087
41,euroc,MH_01_easy,0.23588128882581166,,,-0.00036258335876685377,-0.00136112896955173,0.007353943528722757,0.00452748271822537,-0.0008513640002260099,0.0019345708251209354
42,euroc,MH_02_easy,0.06114399357606423,,,0.029214222109613264,0.00690390694120893,-0.00428257718053663,-0.017930316481992944,0.011186556245702528,-0.0014665970007235823
43,euroc,V1_03_difficult,0.0397358617928263,,,0.024128316369443882,0.006549146666186171,-0.0029944739023804417,-0.03701382483754497,0.0037577144096756685,-0.0016676926716990307
44,euroc,V1_01_easy,0.08226624490665559,,,0.015823980292569054,-0.003413723933379895,-0.00577126647296037,0.03110692770714396,-0.00457985023401635,0.0012575334135748455
45,euroc,V1_03_difficult,0.016985892212351462,,,0.03896921606537357,-0.0025193441861406807,0.012991549695679776,-0.020166884289960402,0.0027532220894015136,0.0014521439167982434
46,euroc,V1_01_easy,0.12772028469173458,,,-0.07750615499024713,-0.04274577582156652,0.028339193883248813,-0.014312416684941025,0.01524203222076628,-0.010235984140366907
47,euroc,V1_01_easy,0.037797317681464555,,,-0.0008760178487711029,0.009070096203615183,0.00010166191102149658,0.001282757406700156,0.00040509441161923706,-4.575539531508037e-05
48,euroc,MH_01_easy,0.15247344617020148,,,-0.0007998621441759557,0.009317901589275122,-7.876204580522574e-05,0.0011147667419005528,8.114877936597118e-06,-0.0011520898843029109
49,euroc,V1_02_medium,0.04230682602656898,,,-0.01087736349144775,0.0042913760252541455,-0.00936453021258762,0.0031902220630558053,-0.0014858472931758165,-0.0013363559404176231
50,euroc,V1_01_easy,0.12357625343315799,,,-0.008201294794501967,0.0003397941105826534,-0.006810814097603972,0.0009092412550256574,-0.005008402557608504,-0.0016220362765512583
51,euroc,V2_02_medium,0.0697436341303129,,,-0.011528730376632981,-0.015148041604514155,0.00015392738140539294,0.027312107721524162,-0.004879382717890199,-0.02759964468372929
52,euroc,V2_02_medium,0.11805710804156784,,,-0.02512394713836637,0.05356786620928227,-0.021784400525396763,-0.002469985051237082,0.0010831540119274276,-0.0036942194660972683
53,euroc,MH_03_medium,0.19203654929339026,,,-0.0912089592882624,0.03157505167578497,-0.010509174880416175,0.0062544111770413335,-0.002049878283630423,-0.012872727621091295
54,euroc,MH_05_difficult,0.2091533658402609,,,0.006760623144899926,-0.026831260171354517,0.01416258047037414,-0.012265968765409018,0.0015690741896533522,0.005212753932535815
55,euroc,V2_01_easy,0.2088364405356366,,,0.0006121080449288799,0.016246435151143154,-0.015397780555821096,0.0007287070113525087,0.004537808830604656,-0.011729597760430355
56,euroc,V1_02_medium,0.03684706431663216,,,-0.0009771778771297578,0.008973023291927392,-2.0409444732049494e-05,0.001273510508986351,0.0011091373465882608,0.0011095374208011314
57,euroc,MH_02_easy,0.14385710382883046,,,-0.0287174837853063,0.0002581630956113498,-0.001506244760293762,0.00116574323006651,-0.0023021764235990464,-0.0030719654427340377
58,euroc,MH_03_medium,0.12307883100175152,,,-2.6730434625152654e-06,0.010284819054130806,0.00985882274367124,0.000694576115334509,0.0027681299188339822,-0.0056328688515418935
59,euroc,MH_05_difficult,0.07344497612205073,,,-0.10974756994689533,0.07523782557403692,-0.010581340900211345,0.046728512713515184,-0.004008471469227653,0.0005712685860580983
60,euroc,V1_01_easy,0.08097374528445357,,,0.0003493098022476818,-0.0025166640728919057,0.006940173661440446,0.020415805355348256,-0.004745402037537767,0.004752373089013039
61,euroc,V1_03_difficult,0.05557334258565513,,,0.00914985090753757,-0.014742271372672528,0.005516959607544991,-0.00636733770079102,-0.007135596608430697,0.011098211478358978
62,euroc,V1_03_difficult,0.04509233839194189,,,-0.0020698339422171473,0.006491738577762491,0.019643825926330676,0.00045819299180571135,0.00166853265674249,-0.0068621038536276074
63,euroc,V1_01_easy,0.1702969996030839,,,-0.020672017042075514,0.024672685800287423,0.014516685800809217,0.029723852942036288,-0.0076156064415689685,-0.022103360534058675
64,euroc,V1_01_easy,0.08759280701988077,,,0.0006467191545425126,0.013371828396831072,-0.008104839941016182,0.0022274608416917624,-0.001675046804867784,0.00041153422574827
65,euroc,V1_02_medium,0.07990823397037843,,,-0.03346017450013498,0.0419075901290793,-0.011080411891081917,0.036958469649912964,0.0021015369598382074,-0.002249380648995095
66,euroc,V2_02_medium,0.06350711468008521,,,0.03579940693804284,-0.15522202347693753,0.07052047707316023,-0.016752135989731944,-0.006194392165540831,-0.006511804369413761
67,euroc,MH_01_easy,0.12681398800338112,,,0.035008050060343666,0.01659717700553477,-0.004833002315395618,0.0010407402797429012,-0.00054537295521498,0.00014767082698395723
68,euroc,MH_03_medium,0.2952518639996825,,,0.0135004055988576,0.02380253469754063,0.010959946676303121,-0.004733532843015829,0.00016797125466809902,-0.0005477950201141376
69,euroc,V1_02_medium,0.07750084802030299,,,0.04335254937774159,0.0038053205490458215,0.006215358080094562,0.03022062902767884,0.01821926739833909,-0.004080633724610475
70,euroc,V2_03_difficult,0.004707727498110071,,,0.03257298255391869,0.020702689551382318,-0.026068464663442637,-0.01946302735268876,0.0059120394023909235,0.004438235055899501
71,euroc,V1_01_easy,0.1465667462852968,,,0.013564207367047451,-0.0017473283008566987,-0.009613459820715152,0.02519486206191941,-0.0039634954324038775,0.005257103660080672
72,euroc,V1_01_easy,0.28399151445113274,,,-0.0052799379989273,0.004126264399207605,-0.0037279157326266517,0.001153818367640697,-0.0008501463261187035,-0.0013335858540332534
73,euroc,V1_01_easy,0.11765716667775515,,,-0.05062734734820947,-0.015914381517022014,-0.0023945935691122473,0.004883799542921965,0.015485824402498264,-0.006092926487717963
74,euroc,MH_01_easy,0.12896477158305839,,,-0.0417393201655655,0.027350250097741953,-0.003826148664677662,0.0019059665639537076,-0.001334114664409587,-0.009667074632968342
75,euroc,MH_01_easy,0.1171835174646444,,,-0.015476964842195193,0.024143168329613468,-0.013537964468626042,-0.0014081352935172717,0.01331704894688707,0.008219644312311591
76,euroc,MH_01_easy,0.18119717971878513,,,0.008943402587765647,0.019769881697322647,-0.0038552674094242275,0.002401020421818376,0.01251561939033487,0.00012719819308047448
77,euroc,V1_03_difficult,0.009219564649019525,,,0.045822269694911044,-0.012497781616686148,-0.0033055902214249593,-0.05912925630356282,0.006500897031791675,0.010060109795260634
78,euroc,MH_01_easy,0.15192188023994044,,,-0.00033626443341616707,0.001957755173826247,0.018232598829624774,0.0004308361582308445,-0.002814751780921267,-0.015701607056285774
79,euroc,MH_01_easy,0.16520710531023244,,,0.0030727924298332506,0.013117359322320204,-0.01395864274305255,-0.00023947275616708388,-0.0012049601865272723,-0.01285732213202664
80,euroc,V2_01_easy,0.09702965438397171,,,0.0029931669670674194,0.013481905459996096,-0.002571040053369967,-0.002592265137993895,0.00215543846673115,-0.0005973111762454815
81,euroc,MH_01_easy,0.12984300138374666,,,0.03262378688163179,0.0029757640252131303,-0.006156347172910141,-0.001325556448309263,-0.017267527435306015,-0.009111297153709244
82,euroc,MH_01_easy,0.13154957841893317,,,-0.04554244188800835,0.02101580225211557,0.0038495646329205365,0.00929326471697704,0.011511074561954555,0.004567298956443674
83,euroc,MH_04_difficult,0.2260104469721522,,,0.030934239424685178,-0.034437638742622845,-0.007517535419850716,-0.019493951671673556,-0.003933453638281102,0.007973632236423908
84,euroc,V2_03_difficult,0.02906488304563262,,,0.07068462033032132,0.038464667923630076,0.1130153778370636,0.009035165787892744,-0.01166919416018475,0.0030208228541960926
85,euroc,V2_01_easy,0.19436212145204967,,,-0.051829188597175294,-0.059811577266657916,-0.037185719489675646,0.015467229504971484,0.0008775074713199375,-0.005792378540707115
86,euroc,MH_04_difficult,0.1751606243065272,,,0.0651127453669148,-0.03128249741254113,0.009035794670696887,-0.004520597383263479,-0.0023496834418705844,0.0034351750517848576
87,euroc,MH_03_medium,0.154383103845931,,,-0.0007911952430537338,0.00929628660418524,-4.8061619700885055e-05,0.0010405941576332586,0.00024653086132959235,-0.00029706581991205785
88,euroc,V2_01_easy,0.06035052850465886,,,0.0528834015097215,0.04359312508663181,0.0017177166341490974,0.006479949168724421,0.04647430854257747,0.01605828482019039
89,euroc,V2_02_medium,0.09935105155507071,,,0.009137312421560845,-0.00886679886974519,0.007271761193682563,0.024719211775515927,-0.011794526676357721,0.005594599390232807
90,euroc,V1_01_easy,0.09890703741724148,,,-0.0057484930917466705,-0.0046664866071634645,0.00813092419424416,0.024483548490355198,-0.006732795417433552,-0.0018208518090744893
91,euroc,MH_04_difficult,0.10746826105007327,,,-0.000716611254167613,0.009189519577061062,2.5113467185456508e-05,0.0011570639404328458,8.637395846797316e-05,-5.082085654831816e-05
92,euroc,MH_01_easy,0.2701659329202113,,,0.017952453410366696,0.023797255259828416,0.006906994293992426,-0.008899223232449727,-0.0024699163534737394,-0.0017286555761640053
93,euroc,V1_02_medium,0.02782079109938594,,,0.019275091958002383,0.0671023517194348,0.013272532419538859,-0.04855317116998881,0.007660665319691527,0.000419011720767142
94,euroc,MH_02_easy,0.2158384681647288,,,-0.015447303695936129,0.0051663613339614535,-0.0054324739618572945,0.00024738306535535914,0.002664045519808369,0.0015420329280979716
95,euroc,MH_05_difficult,0.2659338495439396,,,0.03024961916983667,-0.006775520339593753,-0.03427824246713179,0.0012967236792254416,0.006144837480972014,0.00026818433943702973
96,euroc,MH_01_easy,0.16599523844916328,,,-0.018291484238756043,-0.027326171827238965,-0.014883105092322992,0.0005535286716576658,0.0047871023896483315,-0.007651135025116928
97,euroc,V2_02_medium,0.0335112585749682,,,-0.004019250222903527,-0.0028072462494830477,-0.006924296552684811,-0.0010690949229381012,-0.05116875402205762,0.0053820322376819255
98,euroc,V2_03_difficult,0.03786888061260849,,,0.02263233702012502,-0.020709782276138754,-0.010384075497588666,-0.01687109864828886,0.020076278794772803,-0.017820028963347598
99,euroc,V2_02_medium,0.10956927344881455,,,-0.039182567663904135,-0.0430079969977577,0.007949137320353263,-0.0020768777635173795,-0.0016366483151246476,-0.012688638962063133
100,euroc,V1_01_easy,0.06209645437738021,,,0.028524789175380903,-0.012964148860589008,-0.006111531469986523,-0.0006123822517131143,-0.00019831985808791693,0.005622565859349122
101,euroc,V1_01_easy,0.12393885821473509,,,-0.010033994839460601,-0.00431513505746806,0.004533872260134025,0.01431415662032525,0.004860873617116869,-0.0011645070984332183
102,euroc,MH_01_easy,0.10388880460824254,,,-0.017432444811258264,0.011827618408389369,0.00017210992862742267,0.012801390623343399,0.009350667000578915,-0.0030119026556525595
103,euroc,V2_01_easy,0.1971026781399532,,,0.00806041973769158,0.03221857840783477,-0.04980091320958446,-0.0022583127129406936,0.021934546330351787,-0.01847077042648019
104,euroc,V2_01_easy,0.074585914881672,,,0.0015082340645443284,0.0029473294209344065,0.014559145969219606,0.000795267113659983,-0.002646563873044938,-0.0012263980655527642
105,euroc,MH_04_difficult,0.06642631302537255,,,0.05184441802460541,0.02058737742077275,0.017987153612225772,-0.006269484825949741,0.01370326097410928,-0.006230657854580272
106,euroc,V1_01_easy,0.07108446631492547,,,0.0009921703774576434,0.007408336760324377,0.00968520424170942,-0.010239590796166547,0.003527266802560204,0.005242487360753368
107,euroc,MH_03_medium,0.41305501768748826,,,0.001862272112282123,0.014786956213022435,0.009375786166961182,-0.0014128998525313639,-0.00035622070113444697,-0.0004288175759175832
108,euroc,V2_01_easy,0.13548584933959765,,,-0.009749677824245136,-0.017954438434782997,-0.007588295991865244,0.0029446799463759043,-0.0016111683722461704,-0.007864182623733144
109,euroc,MH_02_easy,0.15353417795708146,,,0.01924823547230861,-0.023358713595069906,-0.011568091980046453,0.002239259011592822,0.013678103284621861,0.00012919820519886324
110,euroc,MH_01_easy,0.15417562195366286,,,-0.0007880717488923363,0.009184448429032974,3.7817742676721093e-05,0.0011297678715772082,0.00019783930202361814,-0.0003110644082751474
111,euroc,MH_01_easy,0.1480885976222434,,,0.013308470384054541,-0.011632811703302019,-0.013992533171026032,0.0032623295463898145,-0.0021331326182256216,-0.0011683414030619224
112,euroc,V2_02_medium,0.050862995683819794,,,0.029892375461926003,0.01210410681326273,0.015174432426093148,-0.023190679490995788,0.004361627958636078,0.02993181310954244
113,euroc,MH_03_medium,0.2188603515285988,,,0.02688459160421588,-0.002391588844208856,-0.0038252095018882163,-0.01210135028440668,-0.0027681946991915916,0.0011137943985440354
114,euroc,V1_01_easy,0.07025035653906665,,,0.001100318478315918,-0.006916275229846755,-0.002156113603614991,-0.012505702860186037,0.007311235009692042,-0.0016473667067737968
115,euroc,V1_03_difficult,0.04554413609513586,,,-0.0069946561100658975,-0.008749790473007496,-0.009528850873592778,0.0023431238257849325,-0.025752760626158777,0.005289273434886092
116,euroc,MH_01_easy,0.11580066257227785,,,-0.024090972273764628,-0.01245023972580763,0.003196413755195484,-0.006832157635224058,0.0037178025478690566,-0.002313272495199988
117,euroc,MH_05_difficult,0.29211392450174267,,,-0.03716962478652143,0.042411561753226044,0.010300281989498708,0.0017897959139802776,0.00476640735272524,-0.0003900813571444578
118,euroc,MH_01_easy,0.11882958710394284,,,-0.0034566049502445136,0.009197198276791954,-0.007578148412567769,0.006788487878302048,0.001566233386744143,-0.0006547307752653093
119,euroc,MH_03_medium,0.1039765087691725,,,-0.08940277184689281,0.040505945311853545,0.019326082157864934,-0.002757899919287781,0.0027869662820411275,-0.004088345319832103
120,euroc,MH_01_easy,0.14901018125607463,,,-0.0008217575062843909,0.009116665792062727,6.1012836731660614e-05,0.0011979411287593624,0.0002639883224908685,-0.00010810281794457201
121,euroc,MH_03_medium,0.1699057126847754,,,-0.00048235930949580997,0.00928050031065746,1.801421490801569e-05,0.0010419692324813725,0.000430335128504518,0.0011537310010596334
122,euroc,MH_03_medium,0.2392863943783618,,,-0.008097017598168115,0.0009755109785802887,0.01588589612038799,0.0002310070507065775,0.0022386688473638654,-0.002145999050375613
123,euroc,V2_01_easy,0.12213687599439353,,,0.001412990284807645,-0.006176538821238398,0.001765561011426867,0.001257413314581376,0.0007977655893540977,0.0017271210742431757
124,euroc,MH_04_difficult,0.18743395726854872,,,0.012980008485380558,-0.02168445459113526,-0.00443845143034878,-0.024242572825958632,0.0027216888536995038,0.003415142037653451
125,euroc,MH_04_difficult,0.14115722493885888,,,0.0016484775885802622,0.011901623152572741,-0.007210739401266163,0.0021476245573391075,0.008584943357796882,-0.004654676586144637
126,euroc,MH_02_easy,0.12223057003618612,,,-0.02621498776047344,0.046706222716005226,0.002240479837070862,0.0035661132052572726,0.007234109974613355,-0.004985832544778326
127,euroc,V2_03_difficult,0.0477200441750511,,,0.004269166818308502,0.004462789324038408,0.0017203813662062081,0.004302069873923118,0.019381195533448584,0.0059838239765370406
128,euroc,V2_02_medium,0.0369267042989199,,,-0.0027409944262379977,0.0025654361739475785,0.0005380202924757392,0.03052050495914071,-0.051189356617448896,0.005996734018532115
129,euroc,V1_01_easy,0.01970288509445941,,,0.017263134697612842,-0.05479004387915122,-0.020306340096183168,-0.011764962629604305,0.007950215819475788,0.006619945880427364
130,euroc,MH_04_difficult,0.28257912261397544,,,0.01067165574587759,0.06742683952869381,0.01987637324153816,0.0009221000264304972,0.002516563730747329,-0.013356919803358451
131,euroc,MH_01_easy,0.15655211579786962,,,-0.017514656868006125,-0.009420014845618713,0.001652457007785249,0.0016701854229107668,0.0020761549169637165,-0.0008061095312520561
132,euroc,MH_04_difficult,0.14992029722484007,,,-0.020496240178598704,0.08250503245658476,-0.005474747195416749,0.027529152687615615,-0.005029231973507491,-0.002343163082146064
133,euroc,V1_03_difficult,0.025476144767769653,,,0.04146716573701038,0.007801699639050304,0.002848408079786042,-0.0572207000463182,0.021281366730959397,0.0025952675242633633
134,euroc,MH_01_easy,0.3044011522616569,,,-0.037507754646333116,-0.027224745491818775,-0.019169941001288063,-0.0016789036664791783,0.002301264451284053,-0.0029978710648628833
135,euroc,V1_01_easy,0.06001390484045173,,,-0.0027877950508225346,0.012361470504105567,0.005044524669046016,0.000600000045394128,-0.0011448959358773955,0.0022135832531981576
136,euroc,V1_02_medium,0.026608392539542537,,,0.03148600834264265,-0.010965856776216537,-0.003511476981276814,-0.0469806678085934,-0.0002881724071434679,0.0033556174410814673
137,euroc,MH_01_easy,0.1848100921877462,,,-0.0058133861109982785,-0.03283711917391778,-0.0175129788675726,-0.004268036245297441,-0.007663217003003712,-0.001570496696754754
138,euroc,MH_04_difficult,0.10784332616923864,,,-0.0007421054048201738,0.0092255745211098,-5.631260843355049e-06,0.001234647929545705,0.00022263334674711862,-5.896678404824976e-05
139,euroc,MH_05_difficult,0.13482373653769725,,,0.007184676762410613,0.005141350671033511,0.004166021528799204,0.0009087900789429853,-0.005697403191781516,0.028220631534944047
140,euroc,MH_02_easy,0.05822314292095722,,,0.01137217593112645,-0.013760785574794042,-0.013103443258366484,0.0018174312428302641,0.0035631412960796453,0.00922867468237229
141,euroc,V1_02_medium,0.06792418701049095,,,0.0028942239251037016,0.002990937585489121,0.0119784165438554,0.00209597066024031,-0.0009441059203302263,-0.0017583164201239428
142,euroc,V2_03_difficult,0.03264839797620321,,,-0.001704318138356349,0.003514272560731143,-0.04120120769478122,0.006348896823980137,-0.007038476330084988,-0.01351339266549115
143,euroc,V1_03_difficult,0.052656024913578285,,,-0.02788751821571943,-0.006496289630159066,-0.0793693398400481,-0.05389658785364284,-0.08492626523679067,-0.004125485962375247
144,euroc,MH_03_medium,0.03156195067748176,,,0.23740748457979888,0.07177117034871353,0.03327433734927217,0.02594275318573274,0.03140116953960722,0.00846322966554652
145,euroc,MH_04_difficult,0.10726372052457295,,,0.051803700027611255,-0.009939516141891707,-0.0035686779245236657,-0.04724957296771118,0.003088845013721006,-0.0025274160280770903
146,euroc,MH_02_easy,0.061429705064968296,,,0.021859294980232584,-0.003212991470465779,0.0017107803561529956,-0.028566617707868214,0.005112846965168662,-0.005316390461046267
147,euroc,MH_02_easy,0.1681719552754798,,,-0.0043143408630298506,-0.002631927099376995,0.020058625957049263,0.0059546051344255375,-0.00041030528193362333,-0.0015149599262552133
148,euroc,V2_01_easy,0.14067446693558325,,,0.01878703082949591,0.0034273375674203914,0.0028559645775897056,0.006967422733940226,0.0004685478305420257,0.007975140385007533
149,euroc,V2_01_easy,0.08324553062292323,,,-0.01402169782690424,0.015914321507449633,0.0081264866192434,0.00317724504551266,-0.015179610316229504,-0.015561190616150215
150,euroc,V2_03_difficult,0.09979253319759346,,,-0.0163005747894736,0.036666596126230265,0.0011278454169795546,0.0040187629090345555,0.04150563404683279,0.00876935424862036
151,euroc,V2_02_medium,0.06373070631832757,,,0.007675122016027936,-0.005261716451764308,-0.0019178367338083548,-0.00022483938967567476,-0.014814713997681132,0.007930572526179961
152,euroc,V2_02_medium,0.15391258873790994,,,-0.021268384060119393,-0.010171793944152683,-0.018176160035779945,0.0059766410051346145,-0.0032010387168978248,0.0034333791583455457
153,euroc,V1_01_easy,0.12997716293910375,,,-0.03415058712458956,0.012583110718772085,0.0028353181819946063,-0.025411230553936664,0.0037963955497120477,-0.001997497956590625
154,euroc,MH_02_easy,0.1120258513829317,,,0.009140867899944574,-0.009584317309282218,0.005797746237056741,-0.01958136790084996,0.005069578413818591,-0.0019153650478633205
155,euroc,MH_04_difficult,0.10683940260244738,,,-0.0005553747080660677,0.008990716389305485,0.00016418614909255647,0.0011133580121086666,0.0008473064791252046,-9.591118140210265e-05
156,euroc,V1_01_easy,0.07336131759916369,,,-0.07994084151331277,-0.0314324717837364,0.011553601946018325,-0.0450462869620001,0.0028923291161126467,-0.001335361017792157
157,euroc,V1_03_difficult,0.050974808501039845,,,0.03640490933668602,0.02170441829385587,-0.00988864435586807,-0.02340185320884436,-0.0007666288932887572,-0.010383864210358376
158,euroc,MH_01_easy,0.17147538500154275,,,0.011669815885101893,-0.05474471530911033,-0.018510298366164565,-0.0008132908546642926,0.0032998292125349295,-0.0020110831164600993
159,euroc,MH_02_easy,0.13408777472735683,,,-0.027106200067997376,0.040394291813852484,0.014494679512892537,-5.300697439954648e-05,-0.003882904061184201,0.0007855040824810682
160,euroc,MH_03_medium,0.15437050878790795,,,-0.0007468830511533473,0.009134068415525942,3.5964526969508676e-05,0.0012347510343495409,0.00013238048011450203,-3.906307510169637e-05
161,euroc,MH_02_easy,0.2969286003180516,,,-0.027874196537759285,0.0018226233297355017,0.004719731535885306,0.0011001169802495635,-0.0017290118382423405,-0.002818890349477377
162,euroc,V2_02_medium,0.05421564360346836,,,0.0010303329097886098,-0.020526825856289965,0.015422841752086597,-0.007036683445133447,-0.0638571256462947,0.019315110156379964
163,euroc,V1_01_easy,0.28969671807061165,,,0.0019436359366923894,0.007682640953675977,0.01573346659201593,0.0016268474709727268,0.004412714263178969,6.386601163484573e-05
164,euroc,MH_03_medium,0.15277773880221138,,,0.012317038418857791,-0.014877968615272418,0.00626163896947814,0.00015922059578909816,-0.02186783559404901,-0.004496453826721782
